Model,Thông tin,Price,Price + Twitter
SE,MAE,45.41173450520834,43.3195819010417
SE,MSE,3660.381268974755,3642.2617955385304
SE,MAPE,0.5835822312511582,0.557559194342875
SE,sMAPE,0.5827810192904663,0.5565083555440559
